,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,12.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.09270877924462312,0.08480848072094646,0.08093169209091702,0.07303009418791638,0.05249981800997369,0.03051591764504946,0.029783516372886797,0.017960582028858724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,15.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.09270877924462312,0.08480848072094646,0.08093169209091702,0.07303009418791638,0.05249981800997369,0.03051591764504946,0.029783516372886797,0.02580877558080986,0.017960582028858738,0.009065543741087315,0.0006849100388832526,5.223378714524054e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,15.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.09270877924462312,0.08480848072094646,0.08093169209091702,0.07303009418791638,0.05249981800997369,0.03051591764504946,0.029783516372886797,0.02580877558080986,0.017960582028858738,0.009065543741087315,0.0006849100388832526,5.223378714524054e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,7.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.04085055233358464,0.022742935906271536,0.011379494546068495,3.2646116965775337e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.04085055233358464,0.022742935906271536,0.012706580697529876,0.007727324130360241,0.002436201148423804,0.0006417412916308628,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,7.0,0.36319779462439694,0.23225361819434873,0.07943657935767406,0.038364346427750974,0.023636552432120185,0.01759797433973925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,8.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.09270877924462312,0.029783516372886818,0.019147352238735225,0.0021915126399626624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.09270877924462312,0.029783516372886818,0.019147352238735225,0.0021915126399626624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,6.0,0.36319779462439694,0.23225361819434873,0.07943657935767406,0.038364346427750974,0.023636552432120185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,9.0,0.36319779462439694,0.23225361819434873,0.18033540087296118,0.09270877924462312,0.08480848072094646,0.044537220258130124,0.03813938591499353,0.01638266777968552,1.3058446786310135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
